"SEXO","EDAD","ENT","ESC","urbano","TIEMPO_TOTAL","SIT_CONYUGAL","INDIGENA","TIPO_TRABAJO","PROGRAMA_SOCIAL","SEGURO_MEDICO","PAREN","TIEMPO_CHOF","TIEMPO_COCIN","TIEMPO_ENF_TEC","TIEMPO_FISIO","TIEMPO_CUID","NUM_PER","esc_jefe","jefatura_femenina","edad_jefe","SAL_SEM"
1,13,9,8,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,14,0,41,NA
0,73,9,12,1,0,4,0,NA,1,1,1,0,0,0,0,0,1,9,0,73,NA
1,40,9,22,1,0,1,0,1,0,1,1,0,0,0,0,0,4,17,1,40,4250
0,50,9,20,1,0,1,0,1,0,1,2,0,0,0,0,0,4,17,1,40,3750
1,17,9,13,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,17,1,40,NA
1,13,9,8,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,17,1,40,NA
1,33,9,20,1,0,6,0,1,0,1,1,0,0,0,0,0,1,18,1,33,3750
1,72,9,12,1,0,2,1,NA,0,1,1,0,0,0,0,0,3,6,1,72,NA
1,56,9,12,1,0.333333333333333,5,0,NA,0,1,3,0,0,0,0,0.333333333333333,3,6,1,72,NA
0,37,9,11,1,5,6,1,1,0,1,3,5,0,0,0,0,3,6,1,72,1500
0,31,9,15,1,0,5,1,1,0,1,1,0,0,0,0,0,4,12,0,31,2200
1,34,9,12,1,0,5,1,NA,0,1,2,0,0,0,0,0,4,12,0,31,NA
1,34,9,18,1,0,2,1,4,0,1,1,0,0,0,0,0,3,15,1,34,NA
0,13,9,8,1,0,6,0,NA,0,1,3,0,0,0,0,0,3,15,1,34,NA
0,60,9,15,1,0,5,0,1,0,1,1,0,0,0,0,0,3,12,0,60,7500
0,27,9,20,1,2,6,0,1,0,0,3,0,0,0,0,2,3,12,0,60,2000
1,61,9,15,1,0,5,1,1,0,1,2,0,0,0,0,0,3,12,0,60,2250
0,46,9,16,1,0,5,0,NA,0,0,1,0,0,0,0,0,4,14,0,46,NA
1,45,9,20,1,0,5,0,1,0,1,2,0,0,0,0,0,4,14,0,46,2900
0,14,9,10,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,14,0,46,NA
0,60,9,20,1,0,3,0,5,0,0,1,0,0,0,0,0,1,16,0,60,2000
0,39,9,20,1,0,5,0,1,0,1,1,0,0,0,0,0,3,16,0,39,NA
1,34,9,20,1,0,5,0,1,0,1,2,0,0,0,0,0,3,16,0,39,2000
0,83,9,12,1,0,4,0,NA,0,1,1,0,0,0,0,0,2,6,0,83,NA
0,48,9,15,1,17.5,2,0,4,0,0,3,0,0,8.25,0,9.25,2,6,0,83,6000
1,51,9,4,1,5,1,1,1,0,1,2,0,0,0,0,5,8,NA,0,60,1000
1,32,9,15,1,0,1,1,1,0,1,3,0,0,0,0,0,8,NA,0,60,1200
0,25,9,13,1,0,1,0,5,0,1,3,0,0,0,0,0,8,NA,0,60,2500
1,19,9,13,1,0,1,0,1,0,1,5,0,0,0,0,0,8,NA,0,60,800
1,24,9,12,1,48,2,0,4,0,1,3,0,0,0,0,48,8,NA,0,60,1500
0,29,9,15,1,0,5,0,1,0,1,5,0,0,0,0,0,8,NA,0,60,1400
0,59,9,12,1,15.8333333333333,1,0,4,0,1,1,0,1.33333333333333,5.5,0,9,6,9,0,59,2000
1,54,9,12,1,0,1,1,NA,0,1,2,0,0,0,0,0,6,9,0,59,NA
1,32,9,15,1,18.1666666666667,1,0,NA,0,1,3,0,2,8.16666666666667,2,6,6,9,0,59,NA
0,30,9,12,1,0,1,1,1,0,1,5,0,0,0,0,0,6,9,0,59,1000
0,50,9,11,1,7,4,0,1,0,1,1,0,0,0,0,7,2,10,0,50,1850
1,60,9,15,1,0,6,0,NA,0,0,7,0,0,0,0,0,2,10,0,50,NA
1,60,9,12,1,0,6,1,1,0,1,1,0,0,0,0,0,6,6,1,60,1500
1,35,9,12,1,6.5,3,1,1,0,1,3,0,0,0,0,6.5,6,6,1,60,1200
0,27,9,12,1,0,5,0,1,0,1,3,0,0,0,0,0,6,6,1,60,1750
0,25,9,15,1,2.66666666666667,6,1,1,0,1,3,1.5,0,0,0,1.16666666666667,6,6,1,60,1850
1,18,9,13,1,1,6,0,1,0,1,4,1,0,0,0,0,6,6,1,60,1000
0,81,9,12,1,0,4,1,4,0,0,1,0,0,0,0,0,3,9,0,81,240
1,58,9,18,1,100.75,2,1,4,0,0,1,1.5,0,1.75,2.5,95,6,15,1,58,1250
1,28,9,15,1,0,6,0,4,0,0,3,0,0,0,0,0,6,15,1,58,750
0,22,9,12,1,0,1,0,4,0,0,1,0,0,0,0,0,2,9,0,22,1000
1,19,9,12,1,0,1,0,2,0,0,2,0,0,0,0,0,2,9,0,22,NA
1,63,9,12,1,0,2,1,NA,0,1,1,0,0,0,0,0,1,6,1,63,NA
0,47,9,12,1,0,1,0,4,0,1,1,0,0,0,0,0,8,6,0,47,1500
1,72,9,4,1,0,2,1,NA,0,1,6,0,0,0,0,0,8,6,0,47,NA
1,78,9,0,1,0,4,1,4,0,0,7,0,0,0,0,0,8,6,0,47,250
1,43,9,12,1,0,1,0,4,0,1,2,0,0,0,0,0,8,6,0,47,1400
0,24,9,16,1,7.5,6,0,4,0,1,3,0,0,0,0,7.5,8,6,0,47,850
0,19,9,12,1,0,6,0,4,0,1,3,0,0,0,0,0,8,6,0,47,NA
0,17,9,13,1,0,6,0,NA,0,1,3,0,0,0,0,0,8,6,0,47,NA
1,52,9,15,1,27,3,0,1,0,1,1,0,0,0,0,27,4,12,1,52,2500
0,12,9,12,1,1.5,6,0,NA,0,1,3,0,0,0,0,1.5,4,12,1,52,NA
0,56,9,12,1,0,5,1,4,0,0,1,0,0,0,0,0,4,9,0,56,1500
1,54,9,12,1,0,5,1,NA,0,0,2,0,0,0,0,0,4,9,0,56,NA
0,32,9,20,1,0,6,1,4,0,0,3,0,0,0,0,0,4,9,0,56,250
1,18,9,11,1,0,6,1,NA,0,1,3,0,0,0,0,0,4,9,0,56,NA
0,44,9,8,1,0,5,0,3,0,1,1,0,0,0,0,0,4,7,0,44,1200
1,38,9,12,1,0,5,1,1,0,1,2,0,0,0,0,0,4,7,0,44,1000
1,17,9,12,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,7,0,44,NA
0,15,9,10,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,7,0,44,NA
1,54,9,17,1,1,5,0,NA,0,0,1,0,0,0,0,1,5,13,1,54,NA
0,60,9,18,1,0,5,0,5,0,0,2,0,0,0,0,0,5,13,1,54,NA
1,30,9,22,1,0,6,0,1,0,1,3,0,0,0,0,0,5,13,1,54,NA
0,27,9,13,1,25,6,0,1,0,0,3,10,0,0,0,15,5,13,1,54,1000
0,13,9,8,1,3.83333333333333,6,0,NA,0,0,4,0,0,0,0,3.83333333333333,5,13,1,54,NA
0,66,9,12,1,0,1,0,1,0,1,1,0,0,0,0,0,2,6,0,66,1000
1,63,9,12,1,0,1,0,4,0,1,2,0,0,0,0,0,2,6,0,66,600
1,56,9,12,1,0,2,1,4,0,1,1,0,0,0,0,0,2,9,1,56,450
1,17,9,13,1,0,6,0,NA,0,1,3,0,0,0,0,0,2,9,1,56,NA
1,82,9,4,1,0,2,1,NA,0,1,1,0,0,0,0,0,1,2,1,82,NA
0,45,9,15,1,0,5,1,1,0,1,1,0,0,0,0,0,3,12,0,45,2500
1,43,9,20,1,0,5,0,1,0,1,2,0,0,0,0,0,3,12,0,45,1250
0,57,9,15,1,0,2,0,1,0,1,1,0,0,0,0,0,1,12,0,57,1500
0,67,9,12,1,0,5,0,4,0,1,1,0,0,0,0,0,2,6,0,67,1000
1,65,9,12,1,0,5,0,4,0,1,2,0,0,0,0,0,2,6,0,67,500
0,41,9,20,1,0,5,0,1,0,0,1,0,0,0,0,0,4,16,0,41,3750
1,35,9,15,1,0,5,0,NA,0,0,2,0,0,0,0,0,4,16,0,41,NA
0,46,9,20,1,7.5,5,0,4,0,1,1,7.5,0,0,0,0,4,16,0,46,2500
1,46,9,15,1,12,5,0,NA,0,1,2,5,0,3.5,0,3.5,4,16,0,46,NA
1,19,9,15,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,16,0,46,NA
0,13,9,8,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,16,0,46,NA
1,54,9,15,1,0,4,1,NA,0,1,1,0,0,0,0,0,7,12,1,54,NA
1,34,9,11,1,0,5,0,1,0,1,3,0,0,0,0,0,7,12,1,54,1125
0,33,9,15,1,0,5,0,1,0,1,5,0,0,0,0,0,7,12,1,54,1125
1,33,9,18,1,0,6,0,2,0,0,3,0,0,0,0,0,7,12,1,54,NA
0,15,9,12,1,0,6,0,NA,0,1,4,0,0,0,0,0,7,12,1,54,NA
1,50,9,12,1,4,1,1,NA,0,0,1,0,0,0,0,4,2,9,1,50,NA
0,60,9,12,1,0,1,1,4,0,0,2,0,0,0,0,0,2,9,1,50,1500
1,46,9,16,1,0,6,0,1,0,1,1,0,0,0,0,0,2,14,1,46,NA
0,16,9,11,1,0,6,0,NA,0,1,3,0,0,0,0,0,2,14,1,46,NA
0,41,9,20,1,0,1,0,1,0,1,1,0,0,0,0,0,2,16,0,41,6500
1,31,9,20,1,0,1,0,1,0,1,2,0,0,0,0,0,2,16,0,41,4000
0,38,9,20,1,0,1,0,1,0,1,1,0,0,0,0,0,2,16,0,38,7500
1,31,9,20,1,0,1,0,1,0,1,2,0,0,0,0,0,2,16,0,38,6250
1,59,9,20,1,0,2,0,NA,0,1,1,0,0,0,0,0,1,16,1,59,NA
0,47,9,20,1,0,5,0,1,0,1,1,0,0,0,0,0,5,16,0,47,3750
0,74,9,12,1,0,4,0,NA,0,0,6,0,0,0,0,0,5,16,0,47,NA
1,47,9,18,1,5.5,5,0,NA,0,1,2,0,0,0,0,5.5,5,16,0,47,NA
1,19,9,15,1,4,6,0,NA,0,1,3,3,0,0,0,1,5,16,0,47,NA
1,17,9,13,1,2.5,6,0,NA,0,1,3,1.5,0,0,0,1,5,16,0,47,NA
0,55,9,12,1,0,5,0,1,0,0,1,0,0,0,0,0,3,9,0,55,1000
1,54,9,12,1,0,5,0,1,0,0,2,0,0,0,0,0,3,9,0,55,1500
1,13,9,10,1,0,6,0,NA,0,1,4,0,0,0,0,0,3,9,0,55,NA
0,73,9,0,1,0,5,0,4,0,1,1,0,0,0,0,0,4,0,0,73,200
1,72,9,0,1,0,5,0,NA,0,1,2,0,0,0,0,0,4,0,0,73,NA
1,46,9,18,1,21,5,0,NA,0,1,3,0,0,0,0,21,4,0,0,73,NA
0,49,9,12,1,0,5,0,1,0,1,5,0,0,0,0,0,4,0,0,73,2000
1,34,9,18,1,0,6,0,1,0,1,1,0,0,0,0,0,2,15,1,34,2000
0,16,9,11,1,0,6,0,NA,0,1,3,0,0,0,0,0,2,15,1,34,NA
0,58,9,12,1,0,5,0,1,0,0,1,0,0,0,0,0,4,6,0,58,2000
1,50,9,12,1,0,5,0,1,0,0,2,0,0,0,0,0,4,6,0,58,1500
0,24,9,20,1,0,6,0,1,0,0,3,0,0,0,0,0,4,6,0,58,900
0,22,9,22,1,0,6,1,1,0,0,3,0,0,0,0,0,4,6,0,58,2500
0,54,9,12,1,0,5,1,4,0,1,1,0,0,0,0,0,11,6,0,54,1800
1,61,9,12,1,0,6,0,4,0,0,7,0,0,0,0,0,11,6,0,54,NA
1,59,9,12,1,0,2,0,4,0,0,7,0,0,0,0,0,11,6,0,54,NA
1,48,9,12,1,0,5,1,1,0,1,2,0,0,0,0,0,11,6,0,54,1500
0,29,9,15,1,0,6,0,1,0,1,7,0,0,0,0,0,11,6,0,54,17500
0,22,9,16,1,0,6,0,NA,0,0,7,0,0,0,0,0,11,6,0,54,NA
1,22,9,14,1,0,6,0,NA,0,0,7,0,0,0,0,0,11,6,0,54,NA
0,16,9,12,1,0,6,0,2,0,1,3,0,0,0,0,0,11,6,0,54,NA
1,22,9,12,1,0,6,0,NA,0,1,7,0,0,0,0,0,11,6,0,54,NA
1,29,9,15,1,0,1,1,1,0,0,7,0,0,0,0,0,11,6,0,54,2000
0,38,9,12,1,0,1,0,1,0,1,1,0,0,0,0,0,3,9,0,38,NA
1,29,9,15,1,0,1,1,NA,0,1,2,0,0,0,0,0,3,9,0,38,NA
1,39,9,12,1,0,6,0,NA,0,1,1,0,0,0,0,0,3,9,1,39,NA
1,43,9,12,1,0,6,0,1,0,1,7,0,0,0,0,0,3,9,1,39,NA
0,37,9,15,1,0,5,0,1,0,1,7,0,0,0,0,0,3,9,1,39,1750
0,45,9,15,1,0,5,0,1,0,1,1,0,0,0,0,0,5,12,0,45,2500
1,45,9,10,1,0,1,0,NA,0,1,2,0,0,0,0,0,5,12,0,45,NA
0,23,9,14,1,0,6,0,1,0,0,3,0,0,0,0,0,5,12,0,45,NA
0,24,9,12,1,0,6,0,1,0,0,3,0,0,0,0,0,5,12,0,45,1900
0,25,9,18,1,0,6,1,NA,0,0,3,0,0,0,0,0,5,12,0,45,NA
0,58,9,12,1,0,5,0,4,0,0,1,0,0,0,0,0,2,6,0,58,2000
1,55,9,12,1,0,5,0,1,0,0,2,0,0,0,0,0,2,6,0,58,1350
0,59,9,12,1,0,1,0,1,0,1,1,0,0,0,0,0,2,6,0,59,1500
1,50,9,10,1,1.16666666666667,1,0,NA,0,1,2,0,0,1.16666666666667,0,0,2,6,0,59,NA
1,64,9,6,1,0,6,0,1,0,0,1,0,0,0,0,0,2,3,1,64,NA
0,30,9,15,1,0,6,0,1,0,0,3,0,0,0,0,0,2,3,1,64,NA
0,49,9,20,1,0,5,0,1,0,1,1,0,0,0,0,0,4,16,0,49,2000
1,52,9,16,1,0,5,0,1,0,1,2,0,0,0,0,0,4,16,0,49,2500
1,21,9,20,1,0,6,0,1,0,1,3,0,0,0,0,0,4,16,0,49,2750
0,20,9,14,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,16,0,49,NA
1,50,9,17,1,0,6,1,1,0,1,1,0,0,0,0,0,2,13,1,50,2250
1,70,9,12,1,0,4,0,NA,0,1,6,0,0,0,0,0,2,13,1,50,NA
1,47,9,15,1,0,3,1,4,0,0,1,0,0,0,0,0,3,12,1,47,2000
1,26,9,20,1,0,6,0,1,0,1,3,0,0,0,0,0,3,12,1,47,2500
1,20,9,15,1,0,6,0,4,0,1,3,0,0,0,0,0,3,12,1,47,400
0,32,9,15,1,0,1,0,1,0,0,1,0,0,0,0,0,2,12,0,32,2200
1,22,9,12,1,0,1,1,1,0,0,2,0,0,0,0,0,2,12,0,32,1400
0,34,9,20,1,0,5,0,1,0,1,1,0,0,0,0,0,2,18,0,34,24500
1,32,9,20,1,0,5,0,1,0,1,2,0,0,0,0,0,2,18,0,34,17500
0,33,9,20,1,0,5,0,1,0,1,1,0,0,0,0,0,2,18,0,33,12500
1,34,9,20,1,0,5,0,1,0,1,2,0,0,0,0,0,2,18,0,33,12500
1,36,9,20,1,0,6,0,1,0,1,1,0,0,0,0,0,1,16,1,36,3000
1,41,9,20,1,0,3,0,4,0,1,1,0,0,0,0,0,1,18,1,41,13750
0,21,9,12,1,0,6,0,1,0,0,1,0,0,0,0,0,2,6,0,21,1500
1,16,9,12,1,0,6,0,1,0,0,7,0,0,0,0,0,2,6,0,21,1400
1,50,9,12,1,0,6,0,1,0,1,1,0,0,0,0,0,8,9,1,50,1800
0,31,9,11,1,0,6,0,1,0,0,3,0,0,0,0,0,8,9,1,50,1200
1,29,9,12,1,0,6,0,1,0,1,3,0,0,0,0,0,8,9,1,50,1400
0,16,9,12,1,0,6,0,NA,0,1,3,0,0,0,0,0,8,9,1,50,NA
0,13,9,8,1,0,6,0,NA,0,0,4,0,0,0,0,0,8,9,1,50,NA
1,12,9,10,1,0,6,0,NA,0,1,4,0,0,0,0,0,8,9,1,50,NA
1,35,9,12,1,0,6,1,4,0,0,1,0,0,0,0,0,1,9,1,35,1000
0,37,9,12,1,0,6,0,4,0,0,1,0,0,0,0,0,1,9,0,37,700
0,74,9,12,1,0,4,0,1,0,1,1,0,0,0,0,0,3,6,0,74,850
1,44,9,15,1,12,3,1,1,0,1,3,0,0,0,0,12,3,6,0,74,1200
1,20,9,16,1,20,6,0,NA,0,1,4,0,3,9,0,8,3,6,0,74,NA
0,36,9,15,1,0,1,1,1,0,1,1,0,0,0,0,0,3,12,0,36,5000
1,31,9,18,1,0,1,1,1,0,1,2,0,0,0,0,0,3,12,0,36,1250
1,52,9,12,1,0,4,1,4,0,1,1,0,0,0,0,0,2,9,1,52,1500
0,22,9,15,1,0,6,0,1,0,1,3,0,0,0,0,0,2,9,1,52,4000
1,71,9,4,1,0,6,1,NA,0,1,1,0,0,0,0,0,1,2,1,71,NA
1,47,9,15,1,0,3,1,1,0,1,1,0,0,0,0,0,3,12,1,47,1500
1,30,9,20,1,0,6,0,1,0,1,3,0,0,0,0,0,3,12,1,47,1750
0,55,9,20,1,0,5,0,4,0,1,1,0,0,0,0,0,3,16,0,55,2000
1,48,9,18,1,0,5,0,5,0,1,2,0,0,0,0,0,3,16,0,55,NA
0,13,9,10,1,0,6,0,NA,0,1,3,0,0,0,0,0,3,16,0,55,NA
0,32,9,15,1,0,5,1,1,0,1,1,0,0,0,0,0,4,12,0,32,2000
1,34,9,15,1,0,5,1,NA,0,1,2,0,0,0,0,0,4,12,0,32,NA
0,14,9,10,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,12,0,32,NA
0,53,9,0,1,0,1,1,4,0,1,1,0,0,0,0,0,6,0,0,53,2000
1,62,9,12,1,0,1,1,4,0,1,2,0,0,0,0,0,6,0,0,53,200
0,26,9,12,1,0,1,1,4,0,1,3,0,0,0,0,0,6,0,0,53,1500
1,23,9,12,1,0,1,0,NA,0,1,5,0,0,0,0,0,6,0,0,53,NA
1,41,9,15,1,0,3,0,1,0,0,1,0,0,0,0,0,4,12,1,41,5000
1,25,9,20,1,0,6,0,1,1,1,3,0,0,0,0,0,4,12,1,41,1750
1,21,9,14,1,0,6,0,1,0,1,3,0,0,0,0,0,4,12,1,41,1300
0,23,9,20,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,12,1,41,NA
0,31,9,15,1,0,1,1,1,0,1,1,0,0,0,0,0,2,12,0,31,1600
1,41,9,12,1,0,5,1,1,0,1,2,0,0,0,0,0,2,12,0,31,1875
0,51,9,12,1,0,1,0,3,0,0,1,0,0,0,0,0,5,9,0,51,1700
1,41,9,12,1,0,5,0,NA,0,0,2,0,0,0,0,0,5,9,0,51,NA
0,18,9,11,1,0,6,0,1,0,0,3,0,0,0,0,0,5,9,0,51,1400
0,15,9,12,1,0,6,0,NA,0,0,3,0,0,0,0,0,5,9,0,51,NA
1,13,9,8,1,0,6,0,NA,0,0,3,0,0,0,0,0,5,9,0,51,NA
0,43,9,20,0,0,1,0,1,0,1,1,0,0,0,0,0,4,16,0,43,7500
1,34,9,20,0,0,1,0,NA,0,0,2,0,0,0,0,0,4,16,0,43,NA
0,27,9,12,0,0,5,1,3,0,0,1,0,0,0,0,0,4,6,0,27,1800
1,28,9,12,0,0,5,1,NA,0,0,2,0,0,0,0,0,4,6,0,27,NA
0,63,9,4,0,0,5,0,NA,0,1,1,0,0,0,0,0,2,2,0,63,NA
1,49,9,12,0,0,5,0,NA,0,1,2,0,0,0,0,0,2,2,0,63,NA
0,32,9,12,0,0,5,0,4,0,1,1,0,0,0,0,0,4,9,0,32,1000
1,32,9,12,0,0,5,0,1,0,1,2,0,0,0,0,0,4,9,0,32,1000
1,36,9,15,0,0,5,0,NA,0,1,1,0,0,0,0,0,3,12,1,36,NA
0,38,9,15,0,0,5,0,1,0,1,2,0,0,0,0,0,3,12,1,36,1500
0,40,9,12,0,0,5,1,3,0,1,1,0,0,0,0,0,3,6,0,40,1200
1,22,9,8,0,0,5,0,NA,0,1,2,0,0,0,0,0,3,6,0,40,NA
1,43,9,6,0,0,2,1,NA,0,0,1,0,0,0,0,0,3,3,1,43,NA
0,17,9,10,0,0,6,1,4,0,0,3,0,0,0,0,0,3,3,1,43,1000
0,15,9,8,0,0,6,0,4,0,0,3,0,0,0,0,0,3,3,1,43,8000
0,36,9,12,0,0,1,1,5,0,1,1,0,0,0,0,0,4,9,0,36,10000
1,33,9,12,0,0,1,1,1,0,1,2,0,0,0,0,0,4,9,0,36,1850
1,14,9,12,0,0,6,0,NA,0,1,3,0,0,0,0,0,4,9,0,36,NA
0,12,9,8,0,0,6,0,NA,0,1,3,0,0,0,0,0,4,9,0,36,NA
0,42,9,12,0,0,5,0,1,0,1,1,0,0,0,0,0,3,9,0,42,1750
1,54,9,12,0,0,5,0,NA,0,0,2,0,0,0,0,0,3,9,0,42,NA
0,30,9,15,0,0,6,0,3,0,1,8,0,0,0,0,0,3,9,0,42,2000
0,32,9,12,0,0,1,1,1,0,1,1,0,0,0,0,0,3,9,0,32,1600
1,29,9,12,0,0,1,1,1,0,0,2,0,0,0,0,0,3,9,0,32,NA
0,32,9,12,0,0,5,1,2,0,1,1,0,0,0,0,0,3,9,0,32,NA
1,28,9,22,0,0,5,0,4,0,0,2,0,0,0,0,0,3,9,0,32,1800
0,19,9,12,0,0,1,1,1,0,1,1,0,0,0,0,0,3,9,0,19,1500
1,20,9,15,0,0,1,0,NA,0,1,2,0,0,0,0,0,3,9,0,19,NA
0,47,9,10,0,0,1,1,3,0,1,1,0,0,0,0,0,3,5,0,47,1500
1,44,9,0,0,0,1,1,2,0,1,2,0,0,0,0,0,3,5,0,47,NA
1,24,9,15,0,0,6,0,2,0,0,3,0,0,0,0,0,3,5,0,47,NA
1,48,9,12,0,0,1,1,NA,0,0,1,0,0,0,0,0,2,6,1,48,NA
0,37,9,12,0,0,1,1,4,0,0,2,0,0,0,0,0,2,6,1,48,1000
1,63,9,6,0,6,1,1,4,0,1,1,0,0,0,0,6,2,3,1,63,1000
0,62,9,6,0,14,1,1,1,0,1,2,0,0,0,0,14,2,3,1,63,400
1,47,9,0,0,0,1,1,4,0,1,1,0,0,0,0,0,3,0,1,47,150
0,60,9,12,0,0,1,0,4,0,0,2,0,0,0,0,0,3,0,1,47,700
1,41,9,2,0,0,1,1,4,0,1,1,0,0,0,0,0,6,1,1,41,500
0,46,9,0,0,0,1,1,3,0,1,2,0,0,0,0,0,6,1,1,41,700
0,16,9,11,0,0,6,1,3,0,1,3,0,0,0,0,0,6,1,1,41,1600
1,14,9,10,0,0,6,1,4,0,1,3,0,0,0,0,0,6,1,1,41,100
0,12,9,12,0,0,6,1,NA,0,1,3,0,0,0,0,0,6,1,1,41,NA
1,38,9,12,0,0,2,0,1,0,0,1,0,0,0,0,0,5,9,1,38,300
1,16,9,11,0,0,6,1,NA,0,1,3,0,0,0,0,0,5,9,1,38,NA
1,15,9,12,0,0,6,0,NA,0,1,3,0,0,0,0,0,5,9,1,38,NA
0,14,9,10,0,0,6,0,NA,0,1,3,0,0,0,0,0,5,9,1,38,NA
0,32,9,15,0,0,1,1,1,0,1,1,0,0,0,0,0,6,12,0,32,NA
1,31,9,6,0,0,1,1,1,1,0,2,0,0,0,0,0,6,12,0,32,800
0,30,9,11,0,0,2,1,3,0,1,7,0,0,0,0,0,6,12,0,32,600
0,15,9,12,0,0,6,1,NA,0,1,8,0,0,0,0,0,6,12,0,32,NA
1,52,10,12,1,0,3,0,4,0,1,1,0,0,0,0,0,4,9,1,52,300
0,58,10,12,1,0,5,0,1,0,1,1,0,0,0,0,0,3,9,0,58,2000
1,47,10,12,1,0,5,0,4,0,1,2,0,0,0,0,0,3,9,0,58,200
0,28,10,16,1,0,6,0,4,0,0,3,0,0,0,0,0,3,9,0,58,1000
0,39,10,13,1,0,5,0,1,0,1,1,0,0,0,0,0,6,11,0,39,1490
1,34,10,12,1,0,5,0,1,0,1,2,0,0,0,0,0,6,11,0,39,750
1,16,10,12,1,0,6,0,NA,0,1,3,0,0,0,0,0,6,11,0,39,NA
0,48,10,15,1,0,5,0,1,0,0,1,0,0,0,0,0,5,12,0,48,1700
1,49,10,15,1,0,5,0,4,0,1,2,0,0,0,0,0,5,12,0,48,400
0,29,10,20,1,0,6,0,1,0,1,3,0,0,0,0,0,5,12,0,48,2850
1,24,10,20,1,0,6,0,1,0,1,3,0,0,0,0,0,5,12,0,48,900
0,46,10,12,1,0,5,0,1,0,1,1,0,0,0,0,0,4,9,0,46,2000
1,46,10,15,1,0,5,0,1,0,1,2,0,0,0,0,0,4,9,0,46,750
0,17,10,12,1,0,6,0,4,0,1,3,0,0,0,0,0,4,9,0,46,200
0,44,10,22,1,0,5,0,1,0,1,1,0,0,0,0,0,2,17,0,44,2000
1,70,10,18,1,0,4,0,4,0,1,1,0,0,0,0,0,1,15,1,70,NA
1,80,10,17,1,0,4,0,NA,0,1,1,0,0,0,0,0,1,13,1,80,NA
0,67,10,12,1,0,5,0,1,0,1,1,0,0,0,0,0,6,9,0,67,2000
1,62,10,12,1,0,5,0,4,0,1,2,0,0,0,0,0,6,9,0,67,NA
1,39,10,18,1,12.5833333333333,3,0,1,0,0,3,2,0,0.583333333333333,0,10,6,9,0,67,1100
0,30,10,20,1,25,6,0,1,0,1,3,0,0,5,0,20,6,9,0,67,1250
1,16,10,11,1,0,6,0,NA,0,1,3,0,0,0,0,0,6,9,0,67,NA
1,39,10,12,1,0,1,0,1,0,0,1,0,0,0,0,0,4,9,1,39,750
0,50,10,11,1,0,1,0,4,0,0,2,0,0,0,0,0,4,9,1,39,1500
1,20,10,12,1,0,6,0,NA,0,0,3,0,0,0,0,0,4,9,1,39,NA
0,13,10,8,1,0,6,0,NA,0,0,3,0,0,0,0,0,4,9,1,39,NA
0,53,10,10,1,0,5,0,5,0,0,1,0,0,0,0,0,5,8,0,53,900
1,52,10,12,1,0,5,1,5,0,0,2,0,0,0,0,0,5,8,0,53,1000
1,27,10,15,1,0,5,0,NA,0,1,3,0,0,0,0,0,5,8,0,53,NA
1,21,10,16,1,0,6,0,4,0,1,3,0,0,0,0,0,5,8,0,53,300
1,28,10,20,1,0,1,0,1,0,1,1,0,0,0,0,0,2,16,1,28,2250
0,32,10,12,1,0,1,1,1,0,1,2,0,0,0,0,0,2,16,1,28,1000
0,59,10,12,1,0,5,0,4,0,1,1,0,0,0,0,0,3,9,0,59,NA
1,59,10,18,1,0,5,0,1,0,1,2,0,0,0,0,0,3,9,0,59,2250
0,33,10,20,1,0,6,0,1,0,1,3,0,0,0,0,0,3,9,0,59,2500
1,64,10,12,1,0,4,1,1,0,1,1,0,0,0,0,0,2,9,1,64,1000
1,58,10,12,1,16,3,0,NA,0,1,7,0,0,0,0,16,2,9,1,64,NA
0,66,10,20,1,0,5,0,NA,0,1,1,0,0,0,0,0,3,16,0,66,NA
1,59,10,15,1,21,5,0,1,0,1,2,0,0,0,0,21,3,16,0,66,2125
1,32,10,20,1,8.16666666666667,6,0,1,0,1,3,0,0,0,0,8.16666666666667,3,16,0,66,5000
0,48,10,15,1,0,1,0,1,0,1,1,0,0,0,0,0,2,12,0,48,1600
0,62,10,10,1,0,1,0,1,0,1,1,0,0,0,0,0,2,8,0,62,600
1,66,10,12,1,0,1,0,NA,0,1,2,0,0,0,0,0,2,8,0,62,NA
0,53,10,15,1,0,5,0,1,0,1,1,0,0,0,0,0,4,12,0,53,1750
1,77,10,20,1,0,4,0,NA,0,1,1,0,0,0,0,0,2,16,1,77,NA
0,51,10,16,1,3.5,6,0,4,0,0,3,3.5,0,0,0,0,2,16,1,77,1000
1,45,10,13,1,0,5,0,NA,0,1,1,0,0,0,0,0,3,11,1,45,NA
0,17,10,13,1,0,6,0,NA,0,1,3,0,0,0,0,0,3,11,1,45,NA
1,29,10,22,1,0,1,0,NA,0,1,2,0,0,0,0,0,2,NA,0,21,NA
